id,id_grid,organ,image_path,mask_path,fold
15787,15787_0004,kidney,../input/hubmap-2022-256x256/train/15787_0004.png,../input/hubmap-2022-256x256/masks/15787_0004.png,3.0
2079,2079_0005,spleen,../input/hubmap-2022-256x256/train/2079_0005.png,../input/hubmap-2022-256x256/masks/2079_0005.png,4.0
31290,31290_0003,spleen,../input/hubmap-2022-256x256/train/31290_0003.png,../input/hubmap-2022-256x256/masks/31290_0003.png,3.0
4802,4802_0005,prostate,../input/hubmap-2022-256x256/train/4802_0005.png,../input/hubmap-2022-256x256/masks/4802_0005.png,2.0
11645,11645_0008,spleen,../input/hubmap-2022-256x256/train/11645_0008.png,../input/hubmap-2022-256x256/masks/11645_0008.png,0.0
8402,8402_0007,largeintestine,../input/hubmap-2022-256x256/train/8402_0007.png,../input/hubmap-2022-256x256/masks/8402_0007.png,2.0
737,737_0005,prostate,../input/hubmap-2022-256x256/train/737_0005.png,../input/hubmap-2022-256x256/masks/737_0005.png,0.0
10666,10666_0000,prostate,../input/hubmap-2022-256x256/train/10666_0000.png,../input/hubmap-2022-256x256/masks/10666_0000.png,0.0
7970,7970_0002,kidney,../input/hubmap-2022-256x256/train/7970_0002.png,../input/hubmap-2022-256x256/masks/7970_0002.png,0.0
6021,6021_0006,kidney,../input/hubmap-2022-256x256/train/6021_0006.png,../input/hubmap-2022-256x256/masks/6021_0006.png,3.0
32741,32741_0007,prostate,../input/hubmap-2022-256x256/train/32741_0007.png,../input/hubmap-2022-256x256/masks/32741_0007.png,1.0
19048,19048_0003,kidney,../input/hubmap-2022-256x256/train/19048_0003.png,../input/hubmap-2022-256x256/masks/19048_0003.png,3.0
23665,23665_0005,kidney,../input/hubmap-2022-256x256/train/23665_0005.png,../input/hubmap-2022-256x256/masks/23665_0005.png,2.0
29143,29143_0000,spleen,../input/hubmap-2022-256x256/train/29143_0000.png,../input/hubmap-2022-256x256/masks/29143_0000.png,3.0
6794,6794_0006,prostate,../input/hubmap-2022-256x256/train/6794_0006.png,../input/hubmap-2022-256x256/masks/6794_0006.png,3.0
12471,12471_0005,largeintestine,../input/hubmap-2022-256x256/train/12471_0005.png,../input/hubmap-2022-256x256/masks/12471_0005.png,2.0
25945,25945_0006,lung,../input/hubmap-2022-256x256/train/25945_0006.png,../input/hubmap-2022-256x256/masks/25945_0006.png,1.0
8388,8388_0005,prostate,../input/hubmap-2022-256x256/train/8388_0005.png,../input/hubmap-2022-256x256/masks/8388_0005.png,3.0
12174,12174_0005,largeintestine,../input/hubmap-2022-256x256/train/12174_0005.png,../input/hubmap-2022-256x256/masks/12174_0005.png,3.0
12174,12174_0000,largeintestine,../input/hubmap-2022-256x256/train/12174_0000.png,../input/hubmap-2022-256x256/masks/12174_0000.png,2.0
9904,9904_0005,largeintestine,../input/hubmap-2022-256x256/train/9904_0005.png,../input/hubmap-2022-256x256/masks/9904_0005.png,1.0
22133,22133_0007,kidney,../input/hubmap-2022-256x256/train/22133_0007.png,../input/hubmap-2022-256x256/masks/22133_0007.png,1.0
30424,30424_0003,prostate,../input/hubmap-2022-256x256/train/30424_0003.png,../input/hubmap-2022-256x256/masks/30424_0003.png,0.0
13189,13189_0007,lung,../input/hubmap-2022-256x256/train/13189_0007.png,../input/hubmap-2022-256x256/masks/13189_0007.png,2.0
27298,27298_0001,kidney,../input/hubmap-2022-256x256/train/27298_0001.png,../input/hubmap-2022-256x256/masks/27298_0001.png,1.0
13260,13260_0006,kidney,../input/hubmap-2022-256x256/train/13260_0006.png,../input/hubmap-2022-256x256/masks/13260_0006.png,3.0
14396,14396_0003,prostate,../input/hubmap-2022-256x256/train/14396_0003.png,../input/hubmap-2022-256x256/masks/14396_0003.png,1.0
29809,29809_0003,prostate,../input/hubmap-2022-256x256/train/29809_0003.png,../input/hubmap-2022-256x256/masks/29809_0003.png,4.0
2424,2424_0003,kidney,../input/hubmap-2022-256x256/train/2424_0003.png,../input/hubmap-2022-256x256/masks/2424_0003.png,1.0
30876,30876_0004,kidney,../input/hubmap-2022-256x256/train/30876_0004.png,../input/hubmap-2022-256x256/masks/30876_0004.png,2.0
13483,13483_0004,prostate,../input/hubmap-2022-256x256/train/13483_0004.png,../input/hubmap-2022-256x256/masks/13483_0004.png,3.0
26174,26174_0006,kidney,../input/hubmap-2022-256x256/train/26174_0006.png,../input/hubmap-2022-256x256/masks/26174_0006.png,1.0
26319,26319_0000,largeintestine,../input/hubmap-2022-256x256/train/26319_0000.png,../input/hubmap-2022-256x256/masks/26319_0000.png,2.0
2668,2668_0001,kidney,../input/hubmap-2022-256x256/train/2668_0001.png,../input/hubmap-2022-256x256/masks/2668_0001.png,1.0
28657,28657_0007,spleen,../input/hubmap-2022-256x256/train/28657_0007.png,../input/hubmap-2022-256x256/masks/28657_0007.png,2.0
9517,9517_0006,kidney,../input/hubmap-2022-256x256/train/9517_0006.png,../input/hubmap-2022-256x256/masks/9517_0006.png,0.0
23665,23665_0002,kidney,../input/hubmap-2022-256x256/train/23665_0002.png,../input/hubmap-2022-256x256/masks/23665_0002.png,4.0
3054,3054_0000,spleen,../input/hubmap-2022-256x256/train/3054_0000.png,../input/hubmap-2022-256x256/masks/3054_0000.png,2.0
4802,4802_0001,prostate,../input/hubmap-2022-256x256/train/4802_0001.png,../input/hubmap-2022-256x256/masks/4802_0001.png,4.0
12483,12483_0008,spleen,../input/hubmap-2022-256x256/train/12483_0008.png,../input/hubmap-2022-256x256/masks/12483_0008.png,2.0
15787,15787_0000,kidney,../input/hubmap-2022-256x256/train/15787_0000.png,../input/hubmap-2022-256x256/masks/15787_0000.png,0.0
22718,22718_0002,kidney,../input/hubmap-2022-256x256/train/22718_0002.png,../input/hubmap-2022-256x256/masks/22718_0002.png,1.0
4561,4561_0006,largeintestine,../input/hubmap-2022-256x256/train/4561_0006.png,../input/hubmap-2022-256x256/masks/4561_0006.png,3.0
21039,21039_0007,largeintestine,../input/hubmap-2022-256x256/train/21039_0007.png,../input/hubmap-2022-256x256/masks/21039_0007.png,0.0
29180,29180_0004,largeintestine,../input/hubmap-2022-256x256/train/29180_0004.png,../input/hubmap-2022-256x256/masks/29180_0004.png,4.0
31709,31709_0005,kidney,../input/hubmap-2022-256x256/train/31709_0005.png,../input/hubmap-2022-256x256/masks/31709_0005.png,1.0
23051,23051_0005,kidney,../input/hubmap-2022-256x256/train/23051_0005.png,../input/hubmap-2022-256x256/masks/23051_0005.png,1.0
21129,21129_0003,kidney,../input/hubmap-2022-256x256/train/21129_0003.png,../input/hubmap-2022-256x256/masks/21129_0003.png,4.0
24097,24097_0003,kidney,../input/hubmap-2022-256x256/train/24097_0003.png,../input/hubmap-2022-256x256/masks/24097_0003.png,4.0
28963,28963_0002,spleen,../input/hubmap-2022-256x256/train/28963_0002.png,../input/hubmap-2022-256x256/masks/28963_0002.png,0.0
24782,24782_0003,lung,../input/hubmap-2022-256x256/train/24782_0003.png,../input/hubmap-2022-256x256/masks/24782_0003.png,0.0
2344,2344_0001,kidney,../input/hubmap-2022-256x256/train/2344_0001.png,../input/hubmap-2022-256x256/masks/2344_0001.png,1.0
26664,26664_0008,spleen,../input/hubmap-2022-256x256/train/26664_0008.png,../input/hubmap-2022-256x256/masks/26664_0008.png,1.0
32325,32325_0000,kidney,../input/hubmap-2022-256x256/train/32325_0000.png,../input/hubmap-2022-256x256/masks/32325_0000.png,1.0
144,144_0007,spleen,../input/hubmap-2022-256x256/train/144_0007.png,../input/hubmap-2022-256x256/masks/144_0007.png,3.0
4404,4404_0002,spleen,../input/hubmap-2022-256x256/train/4404_0002.png,../input/hubmap-2022-256x256/masks/4404_0002.png,2.0
4404,4404_0000,spleen,../input/hubmap-2022-256x256/train/4404_0000.png,../input/hubmap-2022-256x256/masks/4404_0000.png,1.0
21501,21501_0003,largeintestine,../input/hubmap-2022-256x256/train/21501_0003.png,../input/hubmap-2022-256x256/masks/21501_0003.png,1.0
19179,19179_0007,spleen,../input/hubmap-2022-256x256/train/19179_0007.png,../input/hubmap-2022-256x256/masks/19179_0007.png,2.0
10610,10610_0006,spleen,../input/hubmap-2022-256x256/train/10610_0006.png,../input/hubmap-2022-256x256/masks/10610_0006.png,3.0
6121,6121_0004,largeintestine,../input/hubmap-2022-256x256/train/6121_0004.png,../input/hubmap-2022-256x256/masks/6121_0004.png,1.0
2424,2424_0002,kidney,../input/hubmap-2022-256x256/train/2424_0002.png,../input/hubmap-2022-256x256/masks/2424_0002.png,2.0
22995,22995_0005,prostate,../input/hubmap-2022-256x256/train/22995_0005.png,../input/hubmap-2022-256x256/masks/22995_0005.png,4.0
6318,6318_0002,kidney,../input/hubmap-2022-256x256/train/6318_0002.png,../input/hubmap-2022-256x256/masks/6318_0002.png,4.0
17187,17187_0001,prostate,../input/hubmap-2022-256x256/train/17187_0001.png,../input/hubmap-2022-256x256/masks/17187_0001.png,4.0
29820,29820_0007,largeintestine,../input/hubmap-2022-256x256/train/29820_0007.png,../input/hubmap-2022-256x256/masks/29820_0007.png,4.0
30424,30424_0008,prostate,../input/hubmap-2022-256x256/train/30424_0008.png,../input/hubmap-2022-256x256/masks/30424_0008.png,2.0
27350,27350_0007,kidney,../input/hubmap-2022-256x256/train/27350_0007.png,../input/hubmap-2022-256x256/masks/27350_0007.png,0.0
144,144_0000,spleen,../input/hubmap-2022-256x256/train/144_0000.png,../input/hubmap-2022-256x256/masks/144_0000.png,1.0
29213,29213_0005,prostate,../input/hubmap-2022-256x256/train/29213_0005.png,../input/hubmap-2022-256x256/masks/29213_0005.png,3.0
10392,10392_0000,spleen,../input/hubmap-2022-256x256/train/10392_0000.png,../input/hubmap-2022-256x256/masks/10392_0000.png,2.0
4062,4062_0007,largeintestine,../input/hubmap-2022-256x256/train/4062_0007.png,../input/hubmap-2022-256x256/masks/4062_0007.png,1.0
16711,16711_0001,kidney,../input/hubmap-2022-256x256/train/16711_0001.png,../input/hubmap-2022-256x256/masks/16711_0001.png,2.0
15005,15005_0007,kidney,../input/hubmap-2022-256x256/train/15005_0007.png,../input/hubmap-2022-256x256/masks/15005_0007.png,4.0
11448,11448_0000,spleen,../input/hubmap-2022-256x256/train/11448_0000.png,../input/hubmap-2022-256x256/masks/11448_0000.png,2.0
9231,9231_0003,prostate,../input/hubmap-2022-256x256/train/9231_0003.png,../input/hubmap-2022-256x256/masks/9231_0003.png,0.0
2793,2793_0007,lung,../input/hubmap-2022-256x256/train/2793_0007.png,../input/hubmap-2022-256x256/masks/2793_0007.png,1.0
18792,18792_0000,spleen,../input/hubmap-2022-256x256/train/18792_0000.png,../input/hubmap-2022-256x256/masks/18792_0000.png,0.0
6120,6120_0003,prostate,../input/hubmap-2022-256x256/train/6120_0003.png,../input/hubmap-2022-256x256/masks/6120_0003.png,3.0
9777,9777_0008,largeintestine,../input/hubmap-2022-256x256/train/9777_0008.png,../input/hubmap-2022-256x256/masks/9777_0008.png,0.0
24782,24782_0007,lung,../input/hubmap-2022-256x256/train/24782_0007.png,../input/hubmap-2022-256x256/masks/24782_0007.png,1.0
15192,15192_0002,kidney,../input/hubmap-2022-256x256/train/15192_0002.png,../input/hubmap-2022-256x256/masks/15192_0002.png,3.0
17455,17455_0007,prostate,../input/hubmap-2022-256x256/train/17455_0007.png,../input/hubmap-2022-256x256/masks/17455_0007.png,2.0
15787,15787_0001,kidney,../input/hubmap-2022-256x256/train/15787_0001.png,../input/hubmap-2022-256x256/masks/15787_0001.png,4.0
11890,11890_0001,largeintestine,../input/hubmap-2022-256x256/train/11890_0001.png,../input/hubmap-2022-256x256/masks/11890_0001.png,3.0
8876,8876_0006,spleen,../input/hubmap-2022-256x256/train/8876_0006.png,../input/hubmap-2022-256x256/masks/8876_0006.png,3.0
21195,21195_0007,kidney,../input/hubmap-2022-256x256/train/21195_0007.png,../input/hubmap-2022-256x256/masks/21195_0007.png,4.0
18449,18449_0006,kidney,../input/hubmap-2022-256x256/train/18449_0006.png,../input/hubmap-2022-256x256/masks/18449_0006.png,0.0
4066,4066_0007,kidney,../input/hubmap-2022-256x256/train/4066_0007.png,../input/hubmap-2022-256x256/masks/4066_0007.png,3.0
12233,12233_0004,prostate,../input/hubmap-2022-256x256/train/12233_0004.png,../input/hubmap-2022-256x256/masks/12233_0004.png,1.0
22953,22953_0008,spleen,../input/hubmap-2022-256x256/train/22953_0008.png,../input/hubmap-2022-256x256/masks/22953_0008.png,1.0
30394,30394_0002,lung,../input/hubmap-2022-256x256/train/30394_0002.png,../input/hubmap-2022-256x256/masks/30394_0002.png,0.0
676,676_0002,largeintestine,../input/hubmap-2022-256x256/train/676_0002.png,../input/hubmap-2022-256x256/masks/676_0002.png,1.0
25430,25430_0000,prostate,../input/hubmap-2022-256x256/train/25430_0000.png,../input/hubmap-2022-256x256/masks/25430_0000.png,1.0
2500,2500_0008,kidney,../input/hubmap-2022-256x256/train/2500_0008.png,../input/hubmap-2022-256x256/masks/2500_0008.png,0.0
25472,25472_0008,spleen,../input/hubmap-2022-256x256/train/25472_0008.png,../input/hubmap-2022-256x256/masks/25472_0008.png,2.0
4777,4777_0002,kidney,../input/hubmap-2022-256x256/train/4777_0002.png,../input/hubmap-2022-256x256/masks/4777_0002.png,2.0
25620,25620_0000,kidney,../input/hubmap-2022-256x256/train/25620_0000.png,../input/hubmap-2022-256x256/masks/25620_0000.png,0.0
12471,12471_0003,largeintestine,../input/hubmap-2022-256x256/train/12471_0003.png,../input/hubmap-2022-256x256/masks/12471_0003.png,4.0
3303,3303_0006,largeintestine,../input/hubmap-2022-256x256/train/3303_0006.png,../input/hubmap-2022-256x256/masks/3303_0006.png,2.0
26886,26886_0003,largeintestine,../input/hubmap-2022-256x256/train/26886_0003.png,../input/hubmap-2022-256x256/masks/26886_0003.png,1.0
22544,22544_0001,kidney,../input/hubmap-2022-256x256/train/22544_0001.png,../input/hubmap-2022-256x256/masks/22544_0001.png,3.0
20302,20302_0004,kidney,../input/hubmap-2022-256x256/train/20302_0004.png,../input/hubmap-2022-256x256/masks/20302_0004.png,3.0
15124,15124_0005,lung,../input/hubmap-2022-256x256/train/15124_0005.png,../input/hubmap-2022-256x256/masks/15124_0005.png,2.0
29307,29307_0001,prostate,../input/hubmap-2022-256x256/train/29307_0001.png,../input/hubmap-2022-256x256/masks/29307_0001.png,0.0
2079,2079_0004,spleen,../input/hubmap-2022-256x256/train/2079_0004.png,../input/hubmap-2022-256x256/masks/2079_0004.png,1.0
31733,31733_0006,spleen,../input/hubmap-2022-256x256/train/31733_0006.png,../input/hubmap-2022-256x256/masks/31733_0006.png,0.0
12026,12026_0008,spleen,../input/hubmap-2022-256x256/train/12026_0008.png,../input/hubmap-2022-256x256/masks/12026_0008.png,0.0
4658,4658_0004,prostate,../input/hubmap-2022-256x256/train/4658_0004.png,../input/hubmap-2022-256x256/masks/4658_0004.png,1.0
19377,19377_0005,spleen,../input/hubmap-2022-256x256/train/19377_0005.png,../input/hubmap-2022-256x256/masks/19377_0005.png,0.0
16362,16362_0007,kidney,../input/hubmap-2022-256x256/train/16362_0007.png,../input/hubmap-2022-256x256/masks/16362_0007.png,2.0
10992,10992_0004,spleen,../input/hubmap-2022-256x256/train/10992_0004.png,../input/hubmap-2022-256x256/masks/10992_0004.png,0.0
16362,16362_0006,kidney,../input/hubmap-2022-256x256/train/16362_0006.png,../input/hubmap-2022-256x256/masks/16362_0006.png,4.0
11645,11645_0003,spleen,../input/hubmap-2022-256x256/train/11645_0003.png,../input/hubmap-2022-256x256/masks/11645_0003.png,3.0
30394,30394_0004,lung,../input/hubmap-2022-256x256/train/30394_0004.png,../input/hubmap-2022-256x256/masks/30394_0004.png,3.0
7902,7902_0004,prostate,../input/hubmap-2022-256x256/train/7902_0004.png,../input/hubmap-2022-256x256/masks/7902_0004.png,0.0
15192,15192_0003,kidney,../input/hubmap-2022-256x256/train/15192_0003.png,../input/hubmap-2022-256x256/masks/15192_0003.png,1.0
30084,30084_0007,lung,../input/hubmap-2022-256x256/train/30084_0007.png,../input/hubmap-2022-256x256/masks/30084_0007.png,2.0
6807,6807_0002,kidney,../input/hubmap-2022-256x256/train/6807_0002.png,../input/hubmap-2022-256x256/masks/6807_0002.png,1.0
15732,15732_0001,prostate,../input/hubmap-2022-256x256/train/15732_0001.png,../input/hubmap-2022-256x256/masks/15732_0001.png,2.0
20520,20520_0008,kidney,../input/hubmap-2022-256x256/train/20520_0008.png,../input/hubmap-2022-256x256/masks/20520_0008.png,0.0
14407,14407_0007,prostate,../input/hubmap-2022-256x256/train/14407_0007.png,../input/hubmap-2022-256x256/masks/14407_0007.png,1.0
2344,2344_0007,kidney,../input/hubmap-2022-256x256/train/2344_0007.png,../input/hubmap-2022-256x256/masks/2344_0007.png,2.0
30084,30084_0003,lung,../input/hubmap-2022-256x256/train/30084_0003.png,../input/hubmap-2022-256x256/masks/30084_0003.png,0.0
1157,1157_0005,kidney,../input/hubmap-2022-256x256/train/1157_0005.png,../input/hubmap-2022-256x256/masks/1157_0005.png,4.0
1184,1184_0007,prostate,../input/hubmap-2022-256x256/train/1184_0007.png,../input/hubmap-2022-256x256/masks/1184_0007.png,2.0
12476,12476_0007,lung,../input/hubmap-2022-256x256/train/12476_0007.png,../input/hubmap-2022-256x256/masks/12476_0007.png,0.0
12233,12233_0002,prostate,../input/hubmap-2022-256x256/train/12233_0002.png,../input/hubmap-2022-256x256/masks/12233_0002.png,4.0
8842,8842_0003,prostate,../input/hubmap-2022-256x256/train/8842_0003.png,../input/hubmap-2022-256x256/masks/8842_0003.png,3.0
14396,14396_0000,prostate,../input/hubmap-2022-256x256/train/14396_0000.png,../input/hubmap-2022-256x256/masks/14396_0000.png,2.0
1850,1850_0005,largeintestine,../input/hubmap-2022-256x256/train/1850_0005.png,../input/hubmap-2022-256x256/masks/1850_0005.png,1.0
1878,1878_0003,lung,../input/hubmap-2022-256x256/train/1878_0003.png,../input/hubmap-2022-256x256/masks/1878_0003.png,4.0
18422,18422_0001,prostate,../input/hubmap-2022-256x256/train/18422_0001.png,../input/hubmap-2022-256x256/masks/18422_0001.png,0.0
31727,31727_0000,largeintestine,../input/hubmap-2022-256x256/train/31727_0000.png,../input/hubmap-2022-256x256/masks/31727_0000.png,3.0
28052,28052_0003,lung,../input/hubmap-2022-256x256/train/28052_0003.png,../input/hubmap-2022-256x256/masks/28052_0003.png,3.0
25430,25430_0005,prostate,../input/hubmap-2022-256x256/train/25430_0005.png,../input/hubmap-2022-256x256/masks/25430_0005.png,3.0
12244,12244_0005,prostate,../input/hubmap-2022-256x256/train/12244_0005.png,../input/hubmap-2022-256x256/masks/12244_0005.png,2.0
24833,24833_0003,spleen,../input/hubmap-2022-256x256/train/24833_0003.png,../input/hubmap-2022-256x256/masks/24833_0003.png,4.0
31799,31799_0006,largeintestine,../input/hubmap-2022-256x256/train/31799_0006.png,../input/hubmap-2022-256x256/masks/31799_0006.png,1.0
9517,9517_0003,kidney,../input/hubmap-2022-256x256/train/9517_0003.png,../input/hubmap-2022-256x256/masks/9517_0003.png,4.0
10488,10488_0007,lung,../input/hubmap-2022-256x256/train/10488_0007.png,../input/hubmap-2022-256x256/masks/10488_0007.png,1.0
351,351_0007,largeintestine,../input/hubmap-2022-256x256/train/351_0007.png,../input/hubmap-2022-256x256/masks/351_0007.png,4.0
30194,30194_0004,kidney,../input/hubmap-2022-256x256/train/30194_0004.png,../input/hubmap-2022-256x256/masks/30194_0004.png,1.0
6794,6794_0004,prostate,../input/hubmap-2022-256x256/train/6794_0004.png,../input/hubmap-2022-256x256/masks/6794_0004.png,3.0
23760,23760_0008,kidney,../input/hubmap-2022-256x256/train/23760_0008.png,../input/hubmap-2022-256x256/masks/23760_0008.png,2.0
9453,9453_0008,spleen,../input/hubmap-2022-256x256/train/9453_0008.png,../input/hubmap-2022-256x256/masks/9453_0008.png,4.0
3057,3057_0006,spleen,../input/hubmap-2022-256x256/train/3057_0006.png,../input/hubmap-2022-256x256/masks/3057_0006.png,0.0
